year,round,driverId,driver,mu,sigma,event
2017,18,825,Kevin Magnussen,83.62836678404115,6.137021657718376,quali
2017,18,154,Romain Grosjean,92.26325446330623,5.811396526169047,quali
2017,18,830,Max Verstappen,156.34941668308565,6.133836542738669,race
2017,18,822,Valtteri Bottas,165.36869615760503,5.85616704045635,race
2017,18,8,Kimi Räikkönen,160.48734040708956,5.6457552460958595,race
2017,18,20,Sebastian Vettel,175.4150768558758,5.742848731806858,race
2017,18,839,Esteban Ocon,118.03608016685625,6.909695362473606,race
2017,18,840,Lance Stroll,85.02390505154753,7.4023863278015005,race
2017,18,815,Sergio Pérez,124.11166852018891,5.476800740832019,race
2017,18,825,Kevin Magnussen,85.99906100621322,6.133508631563775,race
2017,18,1,Lewis Hamilton,208.22868239342444,6.094317127165078,race
2017,18,4,Fernando Alonso,102.75458984613822,5.772790816530821,race
2017,18,13,Felipe Massa,112.21763475588938,5.533509497452148,race
2017,18,838,Stoffel Vandoorne,86.05922384650525,7.131193742565261,race
2017,18,842,Pierre Gasly,41.382267942592996,8.174203112132624,race
2017,18,836,Pascal Wehrlein,62.74441268596324,6.525378231589658,race
2017,18,154,Romain Grosjean,90.91322476683627,5.799626882218553,race
2017,19,822,Valtteri Bottas,167.19095609034747,5.854101170242177,quali
2017,19,20,Sebastian Vettel,176.81792999663946,5.736799770626523,quali
2017,19,8,Kimi Räikkönen,161.82176041178184,5.639586292568913,quali
2017,19,830,Max Verstappen,157.75484587612104,6.122391482312637,quali
2017,19,817,Daniel Ricciardo,161.04121072540136,5.743177081030087,quali
2017,19,815,Sergio Pérez,125.44653147160282,5.472047990254955,quali
2017,19,4,Fernando Alonso,104.40051519254821,5.76891528531675,quali
2017,19,807,Nico Hülkenberg,114.76213887453734,5.746326118688663,quali
2017,19,832,Carlos Sainz,104.12922150753872,6.0479329059127345,quali
2017,19,13,Felipe Massa,113.39591156534884,5.52612854913854,quali
2017,19,839,Esteban Ocon,119.52953778991709,6.884076133055461,quali
2017,19,154,Romain Grosjean,92.42245807817612,5.793477037073575,quali
2017,19,838,Stoffel Vandoorne,88.36292788873727,7.116692199636854,quali
2017,19,825,Kevin Magnussen,87.64893629580706,6.125007621662794,quali
2017,19,843,Brendon Hartley,38.30310223710565,8.231336406690646,quali
2017,19,836,Pascal Wehrlein,64.86472977180317,6.51881316457358,quali
2017,19,842,Pierre Gasly,44.966056224605545,8.164472455911262,quali
2017,19,840,Lance Stroll,87.12505423185353,7.376588901416512,quali
2017,19,828,Marcus Ericsson,65.15294457143425,5.735983919231786,quali
2017,19,1,Lewis Hamilton,200.49986056345077,6.069698149400273,quali
2017,19,20,Sebastian Vettel,178.54100796458184,5.733522383151223,race
2017,19,822,Valtteri Bottas,168.7965144764379,5.847671277174998,race
2017,19,8,Kimi Räikkönen,163.14077804265196,5.631812131789104,race
2017,19,1,Lewis Hamilton,200.20715545476565,6.0612031270714954,race
2017,19,830,Max Verstappen,158.58063877275228,6.100913786082323,race
2017,19,817,Daniel Ricciardo,161.02097939317113,5.737420333365491,race
2017,19,13,Felipe Massa,114.59977113118417,5.51786007210078,race
2017,19,4,Fernando Alonso,105.68608918740154,5.758503555687665,race
2017,19,815,Sergio Pérez,125.60484035478004,5.452494812353477,race
2017,19,807,Nico Hülkenberg,115.0672589342704,5.7235419819099365,race
2017,19,832,Carlos Sainz,104.61543774470067,6.021524692270395,race
2017,19,842,Pierre Gasly,48.3925146125558,8.14468919291505,race
2017,19,828,Marcus Ericsson,66.43652386465182,5.725744483427022,race
2017,19,836,Pascal Wehrlein,66.35372774977232,6.498098154602723,race
2017,19,154,Romain Grosjean,92.337023216403,5.785731047783622,race
2017,19,840,Lance Stroll,86.9873173890053,7.354965604149937,race
2017,19,839,Esteban Ocon,117.55993760503104,6.844916157236075,race
2017,19,838,Stoffel Vandoorne,87.63797599890107,7.089608471451339,race
2017,19,825,Kevin Magnussen,86.561147438723,6.110688296721388,race
2017,20,822,Valtteri Bottas,170.59159604382089,5.845280514000016,quali
2017,20,1,Lewis Hamilton,201.07771646517156,6.047187712333843,quali
2017,20,20,Sebastian Vettel,179.39412745220145,5.7215625985991725,quali
2017,20,817,Daniel Ricciardo,161.93981011992233,5.725415499297422,quali
2017,20,8,Kimi Räikkönen,163.4841854821958,5.6151621954537205,quali
2017,20,830,Max Verstappen,158.57340034208733,6.09427019170818,quali
2017,20,807,Nico Hülkenberg,116.23148325524939,5.713941443109469,quali
2017,20,815,Sergio Pérez,126.08459598093513,5.438578330581494,quali
2017,20,839,Esteban Ocon,118.2527149500818,6.80780031955999,quali
2017,20,13,Felipe Massa,114.80948425160781,5.500008424600867,quali
2017,20,4,Fernando Alonso,105.9469165517164,5.737361724269955,quali
2017,20,832,Carlos Sainz,104.58112355807329,6.014312207430402,quali
2017,20,838,Stoffel Vandoorne,88.17385504414682,7.042046369211102,quali
2017,20,825,Kevin Magnussen,86.56247515889491,6.079610603239912,quali
2017,20,840,Lance Stroll,86.76839222878777,7.33502499331468,quali
2017,20,154,Romain Grosjean,91.88819118860096,5.775703552123663,quali
2017,20,842,Pierre Gasly,49.5077611089171,8.071652098347208,quali
2017,20,836,Pascal Wehrlein,65.96337266055278,6.484206543821768,quali
2017,20,828,Marcus Ericsson,65.79423164489862,5.716175917719204,quali
2017,20,843,Brendon Hartley,37.288911432611336,8.206566373708839,quali
2017,20,822,Valtteri Bottas,172.43995818902343,5.841947303442871,race
2017,20,1,Lewis Hamilton,201.72781315597388,6.029405378108717,race
2017,20,20,Sebastian Vettel,180.04748701220953,5.705683069961542,race
2017,20,8,Kimi Räikkönen,164.08305588607183,5.599263775081544,race
2017,20,830,Max Verstappen,158.73481642186437,6.065233399518031,race
2017,20,807,Nico Hülkenberg,117.47958152689581,5.70334109209205,race
2017,20,815,Sergio Pérez,126.57425627450016,5.422774859802203,race
2017,20,839,Esteban Ocon,118.87064696784624,6.764734426743353,race
2017,20,4,Fernando Alonso,106.52437609019977,5.717381188858105,race
2017,20,13,Felipe Massa,114.69817118988819,5.493746382688465,race
2017,20,154,Romain Grosjean,92.28229055113505,5.752500336232442,race
2017,20,838,Stoffel Vandoorne,88.33399221759592,6.981920013087336,race
2017,20,825,Kevin Magnussen,86.45908841276363,6.070083896199216,race
2017,20,836,Pascal Wehrlein,66.41741845752175,6.445948289859303,race
2017,20,843,Brendon Hartley,39.613935729737726,8.150175973872116,race
2017,20,842,Pierre Gasly,50.23501470351332,7.978391375864432,race
2017,20,828,Marcus Ericsson,65.43770762355011,5.706019397533913,race
2017,20,840,Lance Stroll,84.04065774861006,7.293080019030232,race
2018,1,1,Lewis Hamilton,203.2317597052856,6.02353162139066,quali
2018,1,8,Kimi Räikkönen,165.47830492716022,5.595110309302579,quali
2018,1,20,Sebastian Vettel,180.78631158564022,5.6940635524436685,quali
2018,1,830,Max Verstappen,159.79110267983503,6.051647914797032,quali
2018,1,817,Daniel Ricciardo,162.35054218929588,5.709269030791972,quali
2018,1,825,Kevin Magnussen,88.32437034509631,6.066741304793548,quali
2018,1,154,Romain Grosjean,93.83466365961148,5.748329264689443,quali
2018,1,807,Nico Hülkenberg,118.4602211617198,5.692634566590824,quali
2018,1,832,Carlos Sainz,105.83851645963715,6.00301569170641,quali
2018,1,822,Valtteri Bottas,171.28851744669248,5.828223046852731,quali
2018,1,4,Fernando Alonso,107.16464885344318,5.702422047054923,quali
2018,1,838,Stoffel Vandoorne,89.7253369358445,6.955361091517776,quali
2018,1,815,Sergio Pérez,126.18662529619816,5.415790735684951,quali
2018,1,840,Lance Stroll,84.81320482077028,7.247547343853812,quali
2018,1,839,Esteban Ocon,117.7651440069158,6.743470416940293,quali
2018,1,843,Brendon Hartley,41.74224016889974,8.107550848786705,quali
2018,1,828,Marcus Ericsson,65.26012529511516,5.700210220573594,quali
2018,1,844,Charles Leclerc,26.30358647043795,8.266465614642723,quali
2018,1,845,Sergey Sirotkin,24.999658919542355,8.310604755212772,quali
2018,1,842,Pierre Gasly,48.33228023743746,7.949472911375217,quali
2018,1,20,Sebastian Vettel,182.62268185671925,5.689129187863988,race
2018,1,1,Lewis Hamilton,203.8138024257056,6.0001441307981835,race
2018,1,8,Kimi Räikkönen,166.72593175992114,5.582489310142884,race
2018,1,817,Daniel Ricciardo,163.2505672962723,5.689607369031522,race
2018,1,4,Fernando Alonso,109.06576293830581,5.697652078162568,race
2018,1,830,Max Verstappen,159.74226555666957,6.041168557163182,race
2018,1,807,Nico Hülkenberg,119.86324516036956,5.679520493950618,race
2018,1,822,Valtteri Bottas,170.2757453360447,5.811159179492703,race
2018,1,838,Stoffel Vandoorne,92.0938337988493,6.932168392350006,race
2018,1,832,Carlos Sainz,106.64271599186898,5.9739777445464535,race
2018,1,815,Sergio Pérez,125.78393474656136,5.4059527138864105,race
2018,1,839,Esteban Ocon,116.95579541392367,6.718668426675506,race
2018,1,844,Charles Leclerc,30.029319152887943,8.233919759517107,race
2018,1,840,Lance Stroll,83.73510974049309,7.222921551779855,race
2018,1,843,Brendon Hartley,41.1687976478079,8.089294498869856,race
2018,2,20,Sebastian Vettel,184.20300678603607,5.6863665222896325,quali
2018,2,8,Kimi Räikkönen,168.1398065808757,5.5785504709303595,quali
2018,2,822,Valtteri Bottas,171.47267065908883,5.802404952410739,quali
2018,2,1,Lewis Hamilton,203.56173705774407,5.993490170316155,quali
2018,2,817,Daniel Ricciardo,163.7766800383035,5.674988913002516,quali
2018,2,842,Pierre Gasly,51.851988496577924,7.946206237997406,quali
2018,2,825,Kevin Magnussen,90.10807027803813,6.062093547338221,quali
2018,2,807,Nico Hülkenberg,120.77208369319276,5.668187439791927,quali
2018,2,839,Esteban Ocon,118.05015595495902,6.692682504792667,quali
2018,2,832,Carlos Sainz,107.63012997764108,5.959433637415065,quali
2018,2,843,Brendon Hartley,44.60493516116711,8.08009805816824,quali
2018,2,815,Sergio Pérez,125.67355914761649,5.400909773401487,quali
2018,2,4,Fernando Alonso,109.23603434618707,5.676993130865592,quali
2018,2,838,Stoffel Vandoorne,93.0687051048918,6.898307247113339,quali
2018,2,830,Max Verstappen,157.4482085748033,6.018628360072196,quali
2018,2,154,Romain Grosjean,93.74110736457264,5.742444119301452,quali
2018,2,828,Marcus Ericsson,65.60180370886394,5.6831082655706195,quali
2018,2,845,Sergey Sirotkin,27.455988767731633,8.269628204025343,quali
2018,2,844,Charles Leclerc,31.518230885186316,8.172612544159879,quali
2018,2,840,Lance Stroll,81.51326767056635,7.20075852599698,quali
2018,2,20,Sebastian Vettel,185.75612145446607,5.681468758461285,race
2018,2,822,Valtteri Bottas,172.83100675491417,5.793192982623683,race
2018,2,1,Lewis Hamilton,203.21615755829572,5.987166208400441,race
2018,2,842,Pierre Gasly,55.64766959699474,7.942787622331502,race
2018,2,825,Kevin Magnussen,92.00904119375032,6.056195285645705,race
2018,2,807,Nico Hülkenberg,121.56760948932353,5.652673021971559,race
2018,2,4,Fernando Alonso,110.11638601639939,5.6619718695917385,race
2018,2,838,Stoffel Vandoorne,94.73140219405542,6.871161103732878,race
2018,2,828,Marcus Ericsson,67.1412184866224,5.676668316838427,race
2018,2,839,Esteban Ocon,117.74528009077244,6.675562752847854,race
2018,2,832,Carlos Sainz,107.47530506148216,5.949763237553798,race
2018,2,844,Charles Leclerc,35.04585319062259,8.153286239055356,race
2018,2,154,Romain Grosjean,93.61366939220656,5.734247404817798,race
2018,2,840,Lance Stroll,81.48294483769729,7.182583578688377,race
2018,2,845,Sergey Sirotkin,30.705081622189876,8.237761784517176,race
2018,2,815,Sergio Pérez,123.45120278350251,5.38558483801645,race
2018,2,843,Brendon Hartley,44.12248214479151,8.066018925649844,race
2018,3,20,Sebastian Vettel,187.31603649812612,5.678496509574874,quali
2018,3,8,Kimi Räikkönen,169.5461029828109,5.574476899707952,quali
2018,3,822,Valtteri Bottas,173.9750829536908,5.783957701045092,quali
2018,3,1,Lewis Hamilton,202.97921092526718,5.9805759825339395,quali
2018,3,830,Max Verstappen,158.27763842894393,6.002475441543074,quali
2018,3,817,Daniel Ricciardo,163.74411962650953,5.67033457393303,quali
2018,3,807,Nico Hülkenberg,122.55981094412122,5.642711149315312,quali
2018,3,815,Sergio Pérez,123.9886628455627,5.373905512535054,quali
2018,3,832,Carlos Sainz,108.34973159424743,5.934339876210631,quali
2018,3,154,Romain Grosjean,94.57045970491495,5.722596539759337,quali
2018,3,825,Kevin Magnussen,92.86043341649548,6.038563271236497,quali
2018,3,839,Esteban Ocon,117.37779739799406,6.660769192264956,quali
2018,3,4,Fernando Alonso,109.83800815507634,5.6545053437557815,quali
2018,3,838,Stoffel Vandoorne,94.4887646292962,6.856420926668705,quali
2018,3,843,Brendon Hartley,46.295229291164745,8.024846068211344,quali
2018,3,845,Sergey Sirotkin,33.16851329963201,8.197877275729725,quali
2018,3,842,Pierre Gasly,55.749619444240125,7.85974842454529,quali
2018,3,840,Lance Stroll,80.29822395868015,7.154234138958349,quali
2018,3,844,Charles Leclerc,35.2314428606306,8.06464433914639,quali
2018,3,828,Marcus Ericsson,66.00867858218204,5.667407976757667,quali
2018,3,817,Daniel Ricciardo,165.45422212128094,5.668908283163284,race
2018,3,822,Valtteri Bottas,175.44391541565716,5.778572158663672,race
2018,3,8,Kimi Räikkönen,170.72895452846936,5.567777221798175,race
2018,3,1,Lewis Hamilton,202.81525415447788,5.974239188174245,race
2018,3,830,Max Verstappen,159.2522823758821,5.98789871489493,race
2018,3,807,Nico Hülkenberg,123.92187194841294,5.637002847678741,race
2018,3,4,Fernando Alonso,111.2524274557012,5.649275403216263,race
2018,3,20,Sebastian Vettel,186.43142805278984,5.668553443154655,race
2018,3,832,Carlos Sainz,109.52385362420793,5.922762626691229,race
2018,3,825,Kevin Magnussen,94.18793038436573,6.027556969200155,race
2018,3,839,Esteban Ocon,117.37741971861224,6.650963151399735,race
2018,3,815,Sergio Pérez,123.74316160221711,5.368246086821076,race
2018,3,838,Stoffel Vandoorne,94.7091045863832,6.813464356268733,race
2018,3,840,Lance Stroll,80.8124198358986,7.107661544752883,race
2018,3,845,Sergey Sirotkin,35.98463576934289,8.168183735755203,race
2018,3,828,Marcus Ericsson,66.13834995779283,5.647275994560715,race
2018,3,154,Romain Grosjean,93.75372582483999,5.7115616844052,race
2018,3,842,Pierre Gasly,55.47223804402347,7.836066471908224,race
2018,3,844,Charles Leclerc,35.09907509436183,8.04212647950351,race
2018,3,843,Brendon Hartley,44.81940828866692,7.997765792165128,race
2018,4,20,Sebastian Vettel,187.99373753000324,5.665588321230242,quali
2018,4,1,Lewis Hamilton,203.6618508534529,5.961625472968072,quali
2018,4,822,Valtteri Bottas,176.45255089328344,5.768063430281117,quali
2018,4,817,Daniel Ricciardo,166.26877856029287,5.657236285896287,quali
2018,4,830,Max Verstappen,159.90597435093,5.969908474854518,quali
2018,4,8,Kimi Räikkönen,170.5726296952082,5.562498394491118,quali
2018,4,839,Esteban Ocon,118.88824221808835,6.632879622651129,quali
2018,4,815,Sergio Pérez,124.27834315090251,5.356471774304186,quali
2018,4,807,Nico Hülkenberg,124.08980448490284,5.618068085752227,quali
2018,4,832,Carlos Sainz,109.9599954568592,5.902070896444977,quali
2018,4,840,Lance Stroll,82.45908923728317,7.081824335808622,quali
2018,4,845,Sergey Sirotkin,39.296114594660544,8.152336420100422,quali
2018,4,4,Fernando Alonso,110.95894949555895,5.641575728866762,quali
2018,4,844,Charles Leclerc,38.0471425556874,8.020304588378457,quali
2018,4,825,Kevin Magnussen,93.93365791488473,6.017927507346305,quali
2018,4,838,Stoffel Vandoorne,94.13980494405763,6.794093899856438,quali
2018,4,842,Pierre Gasly,56.37564276342576,7.771992402398923,quali
2018,4,828,Marcus Ericsson,66.00521594401947,5.640936230830897,quali
2018,4,843,Brendon Hartley,45.2538985268363,7.917172835578122,quali
2018,4,154,Romain Grosjean,91.99868427667154,5.698271689274184,quali
2018,4,1,Lewis Hamilton,205.11783878911632,5.954903839373433,race
2018,4,8,Kimi Räikkönen,171.8901085821198,5.556831774171221,race
2018,4,815,Sergio Pérez,125.78235417064138,5.3545068108710305,race
2018,4,20,Sebastian Vettel,187.89773417148456,5.660526434677801,race
2018,4,832,Carlos Sainz,111.68488791851495,5.89727443359127,race
2018,4,844,Charles Leclerc,41.791643363101,8.017764388459069,race
2018,4,4,Fernando Alonso,112.2909285464465,5.634433521752942,race
2018,4,840,Lance Stroll,84.9909980800692,7.072025879280287,race
2018,4,838,Stoffel Vandoorne,96.17689682977039,6.780117739660601,race
2018,4,843,Brendon Hartley,48.73886026512305,7.910234699795046,race
2018,4,828,Marcus Ericsson,67.62344867525445,5.637545520062034,race
2018,4,842,Pierre Gasly,59.53164477185988,7.760205121754325,race
2018,4,825,Kevin Magnussen,95.16059152659606,6.003819768813878,race
2018,4,154,Romain Grosjean,93.0612948884018,5.686537193570574,race
2018,4,830,Max Verstappen,158.4125413117427,5.947138276506373,race
2018,4,817,Daniel Ricciardo,164.23692196287044,5.635344761363753,race
2018,4,807,Nico Hülkenberg,123.61673426909174,5.608161685020013,race
2018,4,839,Esteban Ocon,117.81635200894706,6.614209389800876,race
2018,4,845,Sergey Sirotkin,39.05440680128531,8.14586375811936,race
2018,5,1,Lewis Hamilton,206.61413581574928,5.949119231506373,quali
2018,5,822,Valtteri Bottas,177.83920244197975,5.761825657849584,quali
2018,5,20,Sebastian Vettel,188.488683293055,5.647653036840369,quali
2018,5,8,Kimi Räikkönen,172.479377639452,5.544261350534116,quali
2018,5,830,Max Verstappen,159.08876566447051,5.929807064331108,quali
2018,5,817,Daniel Ricciardo,164.17556381122768,5.630420927851174,quali
2018,5,825,Kevin Magnussen,96.81648883486807,5.997640398607931,quali
2018,5,4,Fernando Alonso,113.27073306185012,5.624016433259853,quali
2018,5,832,Carlos Sainz,112.51049829000922,5.881391044438894,quali
2018,5,154,Romain Grosjean,94.13862481195677,5.676475983614144,quali
2018,5,838,Stoffel Vandoorne,97.31788985255581,6.75217089363968,quali
2018,5,842,Pierre Gasly,62.22427381150415,7.739649294549893,quali
2018,5,839,Esteban Ocon,117.47580569128738,6.599264227244764,quali
2018,5,844,Charles Leclerc,44.81512859094857,7.998121736402096,quali
2018,5,815,Sergio Pérez,125.0731921402955,5.344758532448012,quali
2018,5,807,Nico Hülkenberg,122.64592420045099,5.595281919024628,quali
2018,5,828,Marcus Ericsson,67.85546712170432,5.618691891471471,quali
2018,5,845,Sergey Sirotkin,40.83703875939442,8.091415816815477,quali
